"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"434","@LadyAce127 @JTM_YVA @realDonaldTrump Trump is a racist! Your comment is soooooooo stupid!",FALSE,0,"LadyAce127",2018-04-04 23:58:14,FALSE,"981594307017756672","981682385602265088","926154532656119808","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","metoo_timesup",0,FALSE,FALSE,NA,NA
"435","""Inside an Immigrant Caravan: Women and Children, Fleeing Violence"" by KIRK SEMPLE via NYT The New York Times https://t.co/7YAjl7ciGE",FALSE,0,NA,2018-04-04 23:58:14,FALSE,NA,"981682385505964033",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","mobeenchughtai",0,FALSE,FALSE,NA,NA
"436","MLK’s Daughter Says Prez Trump’s A Long Way From Living Up To The Dream https://t.co/6OqrsEI47V",FALSE,0,NA,2018-04-04 23:58:13,FALSE,NA,"981682383975010304",NA,"<a href=""http://www.celebbdays.com/"" rel=""nofollow"">celebbdays</a>","celebbdays1",0,FALSE,FALSE,NA,NA
"437","Trump Will Work With Governors to Deploy National Guard to the Border",FALSE,0,NA,2018-04-04 23:58:13,FALSE,NA,"981682383396143104",NA,"<a href=""https://test.example.com"" rel=""nofollow"">MyAlgobot</a>","trustdtravelr",0,FALSE,FALSE,NA,NA
"438","@CesterTerry Who doesn't believe they are shadow banned to some degree here. Funny read today Trump is talking abou… https://t.co/JO9JKXBELZ",FALSE,1,"CesterTerry",2018-04-04 23:58:13,TRUE,"981679164737622027","981682383144603649","938150427127824384","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stevahdabevah",0,FALSE,FALSE,NA,NA
"439","@GreggJarrett Mueller is crooked and Trump is a paragon of virtue. Yes  that is exactly where the gop is right now.",FALSE,0,"GreggJarrett",2018-04-04 23:58:13,FALSE,"981171343105429505","981682380938383360","21536398","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rickwingrove",0,FALSE,FALSE,NA,NA
"440","I’m turning into Trump and giving everyone I dislike nicknames <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F>",FALSE,1,NA,2018-04-04 23:58:13,FALSE,NA,"981682380850237440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cmhuish",0,FALSE,FALSE,NA,NA
"441","@DionMulvihill @GellerLawyers @julibriskman Exactly! Trump is a filthy mouthed traitor &amp; perv.

Trump has no busine… https://t.co/eV7H5CrCz3",FALSE,15,"DionMulvihill",2018-04-04 23:58:12,TRUE,"981675130630950912","981682380355391488","1332073170","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riotwomennn",2,FALSE,FALSE,NA,NA
"442","@MSNBC @DavidJollyFL Trump has perfect timing, planting season hasn't started, farmers will adjust their crops. Winning!",FALSE,1,"MSNBC",2018-04-04 23:58:12,FALSE,"981680350379331584","981682379734638596","2836421","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","IndianaPlus",0,FALSE,FALSE,NA,NA
"443","@kylegriffin1 @ddale8 This seems 2 be the only way the truth can come from within WH. The person is on his way out.… https://t.co/ce4iR6TPjQ",FALSE,0,"kylegriffin1",2018-04-04 23:58:12,TRUE,"981502896209502208","981682377809330177","32871086","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewWeitzenk1",0,FALSE,FALSE,NA,NA
"444","@LadyAce127 @JTM_YVA @realDonaldTrump This is a disgusting comment. Trump is the COMPLETE opposite of what MLK stoo… https://t.co/yhazmNaA4T",FALSE,0,"LadyAce127",2018-04-04 23:58:12,TRUE,"981594307017756672","981682377591283713","926154532656119808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","didley_caldwell",0,FALSE,FALSE,NA,NA
"445","@ShanelleLittle Sarah Silverman is a Jewish woman in Hollywood. So it seems like Donald Trump and his worst support… https://t.co/TTdtswF7lj",FALSE,0,"ShanelleLittle",2018-04-04 23:58:12,TRUE,"981681912786726912","981682377490481152","99985419","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","conor64",0,FALSE,FALSE,NA,NA
"446","Trump to send National Guard to US-Mexico borderhttp://www.msnbc.com/hardball/watch/trump-to-send-national-guard-to… https://t.co/qmX9qqx81v",FALSE,0,NA,2018-04-04 23:58:11,TRUE,NA,"981682376144314368",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","TheRedBluePod",0,FALSE,FALSE,NA,NA
"447","How to get famous: Step 45. Shake hands with Donald Trump and bust open the door.",FALSE,0,NA,2018-04-04 23:58:11,FALSE,NA,"981682376060342273",NA,"<a href=""http://www.zachwhalen.net/posts/how-to-make-a-twitter-bot-with-google-spreadsheets-version-04/"" rel=""nofollow"">FactsCreatorBot</a>","DYKbot",0,FALSE,FALSE,NA,NA
"448","@decollins1969 King sure wouldn’t be a Democrat today. He would definitely be a Trump Supporter. #Deplorable",FALSE,8,"decollins1969",2018-04-04 23:58:11,FALSE,"981645309259534347","981682375074729984","19366377","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tommy_manpower",0,FALSE,FALSE,NA,NA
"449","Of course, the zionists controlling media don't agree w/Trump's politics &amp; know most people don't also, so they for… https://t.co/3fg9AvAf4O",FALSE,0,"bellandwhislte",2018-04-04 23:58:11,TRUE,"981574575564771328","981682373317267458","3082392626","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","bellandwhislte",0,FALSE,FALSE,NA,NA
"450","@SrChrisPerry @Beth32017 @thehill Let me know when you’re willing to answer my questions. I’ll go tandem with you,… https://t.co/ZhqQRSa3Rd",FALSE,1,"SrChrisPerry",2018-04-04 23:58:11,TRUE,"981592867163353089","981682373002760192","833448714517700608","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KlynnMo1",0,FALSE,FALSE,NA,NA
"451","@realDonaldTrump Really proud of you

4 putting us #1st
Keeping your promises 

Sending @NationalGuard 2 the #boarder",FALSE,0,"realDonaldTrump",2018-04-04 23:58:10,FALSE,"981669823221559302","981682371610193920","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","az4_trump",0,FALSE,FALSE,NA,NA
"452","Media all week: UNPRECEDENTED MIGRANT CARAVAN MARCHING TOWARD US TO CHALLENGE TRUMP! TRUMP WONT ACKNOWLEDGE! WON'T… https://t.co/ScADrCK07g",FALSE,0,NA,2018-04-04 23:58:10,TRUE,NA,"981682370892967936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pjackgladney",0,FALSE,FALSE,NA,NA
"453","no actually not you're an idiot and a moron Hillary is the legal president because she won the vote and Russia is n… https://t.co/g1vrjhUUgF",FALSE,0,NA,2018-04-04 23:58:10,TRUE,NA,"981682370767212544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gatorangel1969",0,FALSE,FALSE,NA,NA
"454","@realDonaldTrump You sure have my approval!!! #Trump all the way!!!!!",FALSE,0,"realDonaldTrump",2018-04-04 23:58:10,FALSE,"981669823221559302","981682370049904641","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrinaEsposito3",0,FALSE,FALSE,NA,NA
"455","""Inside an Immigrant Caravan: Women and Children, Fleeing Violence"" by KIRK SEMPLE via NYT The New York Times https://t.co/t2UexYfwls",FALSE,0,NA,2018-04-04 23:58:10,FALSE,NA,"981682369408192514",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","alejandrocolon",0,FALSE,FALSE,NA,NA
"456","@mckaycoppins WTF dude. Stop doing this. https://t.co/6QUYA0oRMZ",FALSE,0,"mckaycoppins",2018-04-04 23:58:09,FALSE,"981603118449397764","981682366497337344","21431618","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alexlloyd723",0,FALSE,FALSE,NA,NA
"457","Trump Will Move Army To Protect Border, 2136 https://t.co/phNaJUOYGD https://t.co/cloTqvvPw1",FALSE,0,NA,2018-04-04 23:58:09,FALSE,NA,"981682365717204992",NA,"<a href=""http://www.occuworld.org"" rel=""nofollow"">OccuWorld</a>","OccuWorld",0,FALSE,FALSE,NA,NA
"458","@realDonaldTrump Trump doesn’t Write these tweets, do Who does?",FALSE,0,"realDonaldTrump",2018-04-04 23:58:09,FALSE,"981548354088898560","981682365213827072","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pep4959",0,FALSE,FALSE,NA,NA
"459","@jackson_serr @debbersdarling @TomiLahren Maybe not EVERY Trump hotel, but he sure has them at Mar-a-lago.",FALSE,0,"jackson_serr",2018-04-04 23:58:09,FALSE,"981519329085681664","981682364572098560","2739894369","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cryptotis",0,FALSE,FALSE,NA,NA
"460","I have a feeling that EPA's Pruitt may be out, after that horrible interview by Ed Henry on Fox News tonight. I don… https://t.co/XC0DnQagao",FALSE,0,NA,2018-04-04 23:58:08,TRUE,NA,"981682360176562176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KGforTrump",1,FALSE,FALSE,NA,NA
"461","@joss I’m so happy Trump is President!!! I will most assuredly vote for him again!!!",FALSE,0,"joss",2018-04-04 23:58:08,FALSE,"981376669960187904","981682359979343873","776198324747575297","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kimberlogan13",0,FALSE,FALSE,NA,NA
"462","GOP candidate for Senate compares opposing Trump agenda to cheating on wife

(Via KVUE NEWS) https://t.co/BcaVpfs2AF",FALSE,0,NA,2018-04-04 23:58:08,FALSE,NA,"981682359954296834",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rmorri4",0,FALSE,FALSE,NA,NA
"463","@mandiefressh @snoopuhh @19JonHill19 @Alyssa_Milano @NRA @NRATV That’s part illogical and part racist. And it’s jus… https://t.co/lfleyjw7Kg",FALSE,0,"mandiefressh",2018-04-04 23:58:07,TRUE,"981681110332723201","981682359715221505","146088685","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tawdry_hepbuurn",0,FALSE,FALSE,NA,NA
"464","@FoxBusiness @SebGorka Thankfully we have a @realDonaldTrump  that’s on top of it. And my heart and appreciation go… https://t.co/w8BQ9ncNnS",FALSE,0,"FoxBusiness",2018-04-04 23:58:07,TRUE,"981506670328086531","981682359295717376","56413858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","betsy_mess",0,FALSE,FALSE,NA,NA
"465","New post (Trump's Trade Rhetoric Is Unhinged. His Tariffs Aren't.) has been published on ReportEyes -… https://t.co/x8ny8h5Tr2",FALSE,0,NA,2018-04-04 23:58:07,TRUE,NA,"981682358309896192",NA,"<a href=""https://reporteyes.com/"" rel=""nofollow"">ReportEyes</a>","reporteyes1",0,FALSE,FALSE,NA,NA
"466","Media suffering derangement syndrome over Trump’s Stance and Health https://t.co/dvopBuhAXn",FALSE,2,NA,2018-04-04 23:58:07,FALSE,NA,"981682357483827201",NA,"<a href=""http://www.example.com"" rel=""nofollow"">Diatona Bejs</a>","seskvocovicqm",0,FALSE,FALSE,NA,NA
"467","Trump’s comments about Africa and Haiti openly revealed his racist sentiments’

Read: https://t.co/kUSq2kcWZV",FALSE,1,NA,2018-04-04 23:58:07,FALSE,NA,"981682357093748737",NA,"<a href=""http://www.twitlonger.com"" rel=""nofollow"">Twitlonger</a>","BBCWORLDALERTS",1,FALSE,FALSE,NA,NA
"468","@ItsMeCathi Trump is a FOOL",FALSE,0,"ItsMeCathi",2018-04-04 23:58:07,FALSE,"981648697099456519","981682356921618433","32443514","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","prezdicktator",0,FALSE,FALSE,NA,NA
"469","@LighterJacob @JustSchmeltzer @realDonaldTrump IDK how much you’re following ‘this Rusher thing, this thing with Tr… https://t.co/EaMxrQLbB1",FALSE,0,"LighterJacob",2018-04-04 23:58:07,TRUE,"981674829895143425","981682356099670027","959192735222829056","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","_DullardJTrump_",0,FALSE,FALSE,NA,NA
"470","Creep who in his commercials wears his cross outside his shirt among his chest hair. Tacky-fake display. https://t.co/y125s5iSnA",FALSE,0,NA,2018-04-04 23:58:06,FALSE,NA,"981682355029983232",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DenaSpanos",0,FALSE,FALSE,NA,NA
"471","@djd0037 @Pickering_Helen @Bad_Company37 @Infidel_Yvonne @brightooth @Mk990Mike @piersmorgan @drgenius1970 Nothing… https://t.co/0eYZ8N25KU",FALSE,1,"djd0037",2018-04-04 23:58:06,TRUE,"981681606917160961","981682354652622854","760877206054711296","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goto19792",0,FALSE,FALSE,NA,NA
"472","Ex-Trump campaign chairman challenges special counsel's authority https://t.co/x4mTHLzwjI https://t.co/refArG22AT",FALSE,0,NA,2018-04-04 23:58:05,FALSE,NA,"981682351057993731",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","FilAmResists",0,FALSE,FALSE,NA,NA
"473","@deray Trump wants the military to be police to guard the border, police violence is the real national emergency, i… https://t.co/5VLamYz51U",FALSE,0,"deray",2018-04-04 23:58:05,TRUE,"981680716953120770","981682349850157056","29417304","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","duncanrod",0,FALSE,FALSE,NA,NA
"474","@CaptKatyaSwann @MitchellWiggs @Madam_Nyobi Oh he almost got into a fight with a Trump supporter at a rally I was a… https://t.co/WU6pjNSAo8",FALSE,7,"CaptKatyaSwann",2018-04-04 23:58:05,TRUE,"981680686288592896","981682348289904640","885176502","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myeucatastrophe",0,FALSE,FALSE,NA,NA
"475","Trump’s easy campaign promises run into the difficulties of reality https://t.co/cvZpI7BenS",FALSE,1,NA,2018-04-04 23:58:04,FALSE,NA,"981682347081904128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lindenthaw",0,FALSE,FALSE,NA,NA
"476","@TravisAllen02 When they haven't gone to the bathroom for 30 days but that may change now
that Amazon is selling Trump toilet paper.",FALSE,0,"TravisAllen02",2018-04-04 23:58:04,FALSE,"981645438834151424","981682346893201413","580224794","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ffferrara66",0,FALSE,FALSE,NA,NA
"477","@AP Were they all practicing for the Trump parade?",FALSE,0,"AP",2018-04-04 23:58:04,FALSE,"981680916585213952","981682346700177410","51241574","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SimplyAnnaJones",0,FALSE,FALSE,NA,NA
"478","On the Trump-Russia Investigation and the Rule of Law https://t.co/hRGqUCHWPH https://t.co/r5y1Vg8MRU",FALSE,0,NA,2018-04-04 23:58:04,FALSE,NA,"981682345777315840",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","FilAmResists",0,FALSE,FALSE,NA,NA
"479","@RepAdamSchiff Like Democrats parrot ""impeach Trump"".",FALSE,0,"RepAdamSchiff",2018-04-04 23:58:04,FALSE,"980809713280483333","981682345001607168","29501253","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luifer10",0,FALSE,FALSE,NA,NA
"480","Trump's next Surgeon General pick. https://t.co/aI84EF4om7",FALSE,1,NA,2018-04-04 23:58:04,FALSE,NA,"981682344519225345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RMPLabradog",0,FALSE,FALSE,NA,NA
"481","@StopTrump2020 Nixon was named an unindicted co-conspirator so technically Trump could not be an actual target but… https://t.co/V4TmOtCBbi",FALSE,2,"StopTrump2020",2018-04-04 23:58:04,TRUE,"981580638833737729","981682344032653312","797080559839309824","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mel_Ankoly",0,FALSE,FALSE,NA,NA
"482","President Trump Wants to Send Troops to the Border. Obama and Bush Tried That Too https://t.co/dxslPpmRGh",FALSE,0,NA,2018-04-04 23:58:03,FALSE,NA,"981682341868339205",NA,"<a href=""http://blurbboard.com"" rel=""nofollow"">BlurbBoard</a>","BlurbBoard",0,FALSE,FALSE,NA,NA
"483","@peterdaou I'm retired and loving life in Nicaragua and now watching Trump and GOP tearing down all norms of democr… https://t.co/dzY1ASfcLO",FALSE,1,"peterdaou",2018-04-04 23:58:03,TRUE,"981679293355917312","981682341788733443","18464266","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GGovic",0,FALSE,FALSE,NA,NA
"484","to all the #MAGAt's. if you can read, this article is for you. you're all suckers. https://t.co/ESt7gMB01h via @intelligencer",FALSE,0,NA,2018-04-04 23:58:02,FALSE,NA,"981682338609283072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","egyptiansteven",0,FALSE,FALSE,NA,NA
"485","@ProfessorJester @nathansu @michaelianblack @semo_kscanlon @NRA Um.....BILLIONAIRE. how do you all forget the fact… https://t.co/xVZbn1OsGT",FALSE,0,"ProfessorJester",2018-04-04 23:58:02,TRUE,"981673301092306945","981682338441637888","814129034","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Furiousgrg",0,FALSE,FALSE,NA,NA
"486","Migrants at US-Mexico border say Trump's tough talk will not deter them https://t.co/QUoKNCXPqD https://t.co/i8pTpdPHXD",FALSE,0,NA,2018-04-04 23:58:02,FALSE,NA,"981682336835096576",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NewsUpdate24Int",0,FALSE,FALSE,NA,NA
"487","@thedailybeast @mattklewis Trump thinks he understands consumer products.. he doesn’t and he is Messi g up the economy big time....",FALSE,0,"thedailybeast",2018-04-04 23:58:02,FALSE,"981671525328748544","981682336763973640","16012783","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A1legalangel",0,FALSE,FALSE,NA,NA
"488","@TheJordanRachel @realDonaldTrump Bankrupt us Trump!",FALSE,0,"TheJordanRachel",2018-04-04 23:58:02,FALSE,"981621826185920517","981682334834585600","58348452","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrumpHairCare",0,FALSE,FALSE,NA,NA
"489","@SteveBannon You should practice writing that on jailhouse walls, which is where you are headed when Russia collusi… https://t.co/nSx5vFAtwV",FALSE,0,"SteveBannon",2018-04-04 23:58:01,TRUE,NA,"981682334318538752","199189396","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","votoporpancho",0,FALSE,FALSE,NA,NA
"490","@JannaWilkinso69 @NRA Trump Towers",FALSE,0,"JannaWilkinso69",2018-04-04 23:58:01,FALSE,"981681582095269888","981682334067056640","872210966456352768","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","UsCfc",0,FALSE,FALSE,NA,NA
"491","Why Big Business Isn't Defending Amazon Against Trump https://t.co/ufa4cKo8Ev https://t.co/5DK55LRmmZ",FALSE,0,NA,2018-04-04 23:58:01,FALSE,NA,"981682331042758656",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Geckomagazinew",0,FALSE,FALSE,NA,NA
"492","Trump hires People, Just like, He is,! Men who Abuse Women. https://t.co/WSm6A0DeMp",FALSE,0,NA,2018-04-04 23:58:01,FALSE,NA,"981682330455756801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cmdrgary66",0,FALSE,FALSE,NA,NA
"493","@djbennett09 Really got bad just this year. Not sure why but the environment has been more and more toxic. I’m sure… https://t.co/QCpO2kolIR",FALSE,0,"djbennett09",2018-04-04 23:58:00,TRUE,"981662115252629504","981682328723513349","85533102","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CintiNative",0,FALSE,FALSE,NA,NA
"494","#MLK50th To Congressional GOP Representatives, Senators and President Trump please be quiet and not display your hy… https://t.co/R3uHfgAu8q",FALSE,0,NA,2018-04-04 23:58:00,TRUE,NA,"981682328585072647",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilharry51",0,FALSE,FALSE,NA,NA
"495","@JJGass I assume you mean in England bc here in America Jonah Goldberg informs us Trump is the democrats fault, bc… https://t.co/7BtkWwrVXd",FALSE,0,"JJGass",2018-04-04 23:58:00,TRUE,"981680207835860992","981682328299868161","291155487","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustinTweets4",0,FALSE,FALSE,NA,NA
"496","“Donald Trump's campaign struck a deal with Sinclair Broadcast Group during the campaign to try and secure better m… https://t.co/EtuvcLHfPK",FALSE,0,NA,2018-04-04 23:58:00,TRUE,NA,"981682328081715202",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","justinyost",0,FALSE,FALSE,NA,NA
"497","@ReformedBroker josh, 40% really? Or is mr vixx using Trump math https://t.co/YAet31Eytp",FALSE,0,"ReformedBroker",2018-04-04 23:58:00,FALSE,NA,"981682327930785794","22522178","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adjmcc",0,FALSE,FALSE,NA,NA
"498","Trump's Infrastructure Strategist Is Leaving The White House @Chrislhayes @lawrence.  https://t.co/MGRYsWWBuu",FALSE,0,NA,2018-04-04 23:58:00,FALSE,NA,"981682327704227845",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TravelingUS",0,FALSE,FALSE,NA,NA
"499","@LLBowyer2018 @SharonT910121 @Thomas1774Paine @Illuminati4all Moe needs to clunk some heads together. Go Moe! (Trump)",FALSE,2,"LLBowyer2018",2018-04-04 23:58:00,FALSE,"981667497374973953","981682327662317569","950259729149784066","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","309Cobra69",0,FALSE,FALSE,NA,NA
"500","The Pentagon is close to awarding a $10 billion deal to Amazon despite Trump's tweets attacking the company… https://t.co/cwbAnATorp",FALSE,0,NA,2018-04-04 23:57:59,TRUE,NA,"981682325078421504",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","HardTechTV",0,FALSE,FALSE,NA,NA
"501","Trump Is Sending National Guard Troops to the Border https://t.co/H3GDbvHU1B via @intelligencer",FALSE,0,NA,2018-04-04 23:57:59,FALSE,NA,"981682325066051584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JonUPS_",0,FALSE,FALSE,NA,NA
"502","@MarkMcG1990 @julibriskman @washingtonpost So you like the stupid things Trump does every day- LOL.",FALSE,1,"MarkMcG1990",2018-04-04 23:57:59,FALSE,"981676740090052608","981682324885696517","796499580279877632","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nowhere68",0,FALSE,FALSE,NA,NA
"503","@ItsMeCathi There is nothing wrong with the show. It depicts what is happening in America. No one dislikes Trump mo… https://t.co/Ah9YstYO9m",FALSE,0,"ItsMeCathi",2018-04-04 23:57:59,TRUE,"981673319744397314","981682324793430016","32443514","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BforAL04",0,FALSE,FALSE,NA,NA
"504","@Otpor17 @aliasvaughn @MacFinn44 @ropebelt You can bet Mueller was on Trump Jr. with or without SS coverage.",FALSE,7,"Otpor17",2018-04-04 23:57:59,FALSE,"981676238350835714","981682322784374790","53190110","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bonecraft9",0,FALSE,FALSE,NA,NA
"505","@DanielLMcAdams Trump should be impeached for his Bolton pick, ... TALK ABOUT FOREIGN INFLUENCE !! https://t.co/a5M72P0tKw",FALSE,1,"DanielLMcAdams",2018-04-04 23:57:59,FALSE,"981662525287694336","981682322117398529","618387795","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","humanrtsesq",2,FALSE,FALSE,NA,NA
"506","Trump risks opening a two-front trade war with China and Mexico just when we need them the most - CNBC https://t.co/Yj0Cq3FdQk",FALSE,0,NA,2018-04-04 23:57:58,FALSE,NA,"981682321853050881",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Mexicoview",0,FALSE,FALSE,NA,NA
"507","@funder @kahruveldesign Ah, Trump's first plan.",FALSE,0,"funder",2018-04-04 23:57:58,FALSE,"981545987792613381","981682320968245248","14247236","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danamalone1",0,FALSE,FALSE,NA,NA
"508","@L15Povvy One of the dumbest idea this imbecile trump has come up with. Costly waste of time. It takes most of thes… https://t.co/Y6tz1kWWyy",FALSE,0,"L15Povvy",2018-04-04 23:57:58,TRUE,"981680397934321664","981682320104017921","1945271965","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blackymota",0,FALSE,FALSE,NA,NA
"509","@PrsbyPastorPete @KirstenPowers @realDonaldTrump @maggieNYT @seanhannity obviously you missed my point. my point wa… https://t.co/3OeR3OnFdy",FALSE,0,"PrsbyPastorPete",2018-04-04 23:57:58,TRUE,"981665283126513666","981682319416115201","98203435","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kurt_SDMF",0,FALSE,FALSE,NA,NA
"510","@BillOReilly @NoSpinNews you didn't, Mr.32million! Target&gt;subject&gt;witness.Trump is the subject of a criminal invest… https://t.co/MEMYHi3eKP",FALSE,0,"BillOReilly",2018-04-04 23:57:58,TRUE,"981554491836194817","981682318124470273","23970102","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TexasMum1",0,FALSE,FALSE,NA,NA
"511","@crampell @JohnJHarwood Just finished watching CNBC from 3 to 4 pm today. Their experts seem to agree with him on T… https://t.co/5hK9bpGkUL",FALSE,0,"crampell",2018-04-04 23:57:57,TRUE,"981524217463271424","981682317625315328","14348157","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","antonio2259",0,FALSE,FALSE,NA,NA
"512","When trump calls and asks the governors to send troops to the southern border their reply should be - NOT NO BUT HELL NO!",FALSE,0,"GreenwellJB",2018-04-04 23:57:57,FALSE,"981680987166969861","981682315574341632","832954748462563330","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GreenwellJB",0,FALSE,FALSE,NA,NA
"513","Yep. Trump is only a ""subject,"" until he isn't. https://t.co/zCd5ro8NwS",FALSE,0,NA,2018-04-04 23:57:57,FALSE,NA,"981682315133947904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ampersine",0,FALSE,FALSE,NA,NA
